"","participant_id","project_code","project","survey_language","country","institute_code","institution","setting","participant_code..original.data.","condition","greencar","greensoap","greendishwasher","race","recoded_race","nationality","original_gender","gender","original_age","age","RorD","LiborCon","new_condition","total","Groups.New","US_or_other","year"
"2773",1167,11,"#18-20","English","USA",2,"Moravian","Online","R_yJgsbIgnlVctkLT","no story",0,1,1,"white","White",NA,"Male","Male","62",62,NA,NA,"Control",2,1,"USA","2018"
"2774",1169,11,"#18-20","English","USA",2,"Moravian","Online","R_22YsiBWEJwFNgug","control story",0,1,0,"white","White",NA,"Female","Female","62",62,NA,NA,"Control",1,1,"USA","2018"
"2775",1197,11,"#18-20","English","USA",2,"Moravian","Online","R_3MR1EW5swePE75g","status story",0,1,0,"white","White",NA,"Female","Female","62",62,NA,NA,"Status",1,1,"USA","2018"
"2776",1202,11,"#18-20","English","USA",2,"Moravian","Online","R_5tMAKvRWcMxWJ1L","status story",1,1,0,"white","White",NA,"Female","Female","62",62,NA,NA,"Status",2,1,"USA","2018"
"2777",1270,11,"#18-20","English","USA",2,"Moravian","Online","R_BzaF0uNwDBlkA8h","control story",0,1,1,"white","White",NA,"Male","Male","62",62,NA,NA,"Control",2,1,"USA","2018"
"2778",1397,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",1,1,1,"white","White",NA,"Male","Male","62",62,NA,"Conservative","Control",3,1,"USA","2018"
"2779",2616,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,1,0,"White","White",NA,"Female","Female","62",62,"Republican",NA,"Status",2,1,"USA","2019"
"2780",2559,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"control story",1,1,1,"White","White",NA,"Female","Female","63",63,"Democrat",NA,"Control",3,1,"USA","2019"
"2781",2569,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"control story",1,1,1,"White","White",NA,"Female","Female","63",63,NA,NA,"Control",3,1,"USA","2019"
"2782",1384,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",0,0,0,"white","White",NA,"Male","Male","64",64,NA,"Conservative","Control",0,1,"USA","2018"
"2783",2118,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",0,0,1,"british",NA,"British","Male","Male","64",64,NA,NA,"Status",1,1,"other","2019"
"2784",2132,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Male","Male","64",64,NA,NA,"Control",3,1,"other","2019"
"2785",2134,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","64",64,NA,NA,"Control",3,1,"other","2019"
"2786",2181,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",0,0,1,"British",NA,"British","Male","Male","64",64,NA,NA,"Control",1,1,"other","2019"
"2787",2234,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,1,0,"BRITISH",NA,"British","Male","Male","64",64,NA,NA,"Status",2,1,"other","2019"
"2788",2554,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"control story",1,1,1,"White","White",NA,"Female","Female","64",64,"Democrat",NA,"Control",3,1,"USA","2019"
"2789",1117,11,"#18-20","English","USA",2,"Moravian","Online","R_21BAVQjljHwYy8h","no story",1,0,0,"white","White",NA,"Male","Male","65",65,NA,NA,"Control",1,1,"USA","2018"
"2790",2025,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","65",65,NA,NA,"Control",3,1,"other","2019"
"2791",2128,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"BRITISH",NA,"British","Female","Female","65",65,NA,NA,"Control",3,1,"other","2019"
"2792",2561,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",0,1,1,"White","White",NA,"Female","Female","65",65,"Republican",NA,"Status",2,1,"USA","2019"
"2793",2606,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",0,1,1,"White","White",NA,"Female","Female","65",65,"Republican",NA,"Status",2,1,"USA","2019"
"2794",2623,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"control story",1,0,0,"White","White",NA,"Female","Female","65",65,NA,NA,"Control",1,1,"USA","2019"
"2795",1390,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",1,1,1,"white","White",NA,"Female","Female","66",66,NA,"Liberal","Control",3,1,"USA","2018"
"2796",1431,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",0,0,0,"white","White",NA,"Male","Male","66",66,NA,"Conservative","Status",0,1,"USA","2018"
"2797",2028,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Male","Male","66",66,NA,NA,"Control",3,1,"other","2019"
"2798",2057,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,1,0,"British",NA,"British","Male","Male","66",66,NA,NA,"Status",2,1,"other","2019"
"2799",1120,11,"#18-20","English","USA",2,"Moravian","Online","R_vkJjFRKXtQd6T6N","control story",0,1,1,"white","White",NA,"Female","Female","67",67,NA,NA,"Control",2,1,"USA","2018"
"2800",2622,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",0,1,0,"White","White",NA,"Male","Male","67",67,"Republican",NA,"Status",1,1,"USA","2019"
"2801",2590,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,1,1,"White","White",NA,"Female","Female","68",68,"Republican",NA,"Status",3,1,"USA","2019"
"2802",2609,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,1,1,"White","White",NA,"Female","Female","68",68,"Democrat",NA,"Status",3,1,"USA","2019"
"2803",2567,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",1,1,1,"White","White",NA,"Male","Male","69",69,"Democrat",NA,"Status",3,1,"USA","2019"
"2804",2572,2,"#19-33","English","USA",1,"Adams State University","Online",NA,"status story",0,0,0,"White","White",NA,"Female","Female","69",69,NA,NA,"Status",0,1,"USA","2019"
"2805",2108,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Male","Male","70",70,NA,NA,"Control",3,1,"other","2019"
"2806",1119,11,"#18-20","English","USA",2,"Moravian","Online","R_saQNcrFjA126gAp","status story",0,1,0,"decline to answer",NA,NA,"Male","Male","71",71,NA,NA,"Status",1,1,"USA","2018"
"2807",1350,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",0,0,1,"white","White",NA,"Female","Female","72",72,NA,"Liberal","Control",1,1,"USA","2018"
"2808",1400,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",0,0,1,"white","White",NA,"Male","Male","73",73,NA,"Liberal","Control",1,1,"USA","2018"
"2809",1170,11,"#18-20","English","USA",2,"Moravian","Online","R_oZg8IqpOIjRK5Et","status story",1,1,1,"white","White",NA,"Female","Female","75",75,NA,NA,"Status",3,1,"USA","2018"
"2810",1389,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",1,1,1,"white","White",NA,"Female","Female","75",75,NA,"Liberal","Control",3,1,"USA","2018"
"2811",2016,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","75",75,NA,NA,"Control",3,1,"other","2019"
"2812",2286,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"british",NA,"British","Female","Female","75",75,NA,NA,"Control",3,1,"other","2019"
"2813",1105,11,"#18-20","English","USA",2,"Moravian","Online","R_3qNYKCJeEK1X6nK","status story",0,0,0,"white","White",NA,"Male","Male","76",76,NA,NA,"Status",0,1,"USA","2018"
"2814",2080,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,0,1,"British",NA,"British","Female","Female","77",77,NA,NA,"Control",2,1,"other","2019"
"2815",2233,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,1,0,"British",NA,"British","Male","Male","78",78,NA,NA,"Status",2,1,"other","2019"
"2816",2112,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Male","Male","80",80,NA,NA,"Control",3,1,"other","2019"
"2817",487,23,"#16-18","English","USA",19,"University of Minnesota","Lab","31","no story",0,0,0,"Hispanic/Latino/Mexican",NA,NA,"Female","Female","81",81,"Democrat",NA,"Control",0,0,"USA","2016"
"2818",2195,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",0,1,1,"British",NA,"British","Female","Female","81",81,NA,NA,"Status",2,1,"other","2019"
"2819",205,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2820",206,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2821",207,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2822",208,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2823",209,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2824",210,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2825",211,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2826",212,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2827",213,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",3,0,"USA","2014"
"2828",214,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",3,0,"USA","2014"
"2829",215,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2830",216,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2831",217,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2832",218,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2833",219,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2834",220,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2835",221,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2836",222,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2837",223,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2838",224,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2839",225,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2840",226,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2841",227,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",0,0,"USA","2014"
"2842",228,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2843",229,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2844",230,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2845",231,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2846",232,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2847",233,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2848",234,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2849",235,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2850",236,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2851",237,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2852",238,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2853",239,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2854",240,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2855",241,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2856",242,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",0,0,"USA","2014"
"2857",243,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2858",244,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2859",245,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2860",246,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2861",247,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2862",248,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2863",249,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2864",250,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2865",251,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2866",252,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2867",253,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2868",254,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",0,0,"USA","2014"
"2869",255,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2870",256,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2871",257,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2872",258,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2873",259,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2874",260,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2875",261,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2876",262,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2877",263,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2878",264,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2879",265,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2880",266,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2881",267,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2882",268,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2883",269,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2884",270,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2885",271,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2886",272,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2887",273,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2888",274,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2889",275,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",0,0,"USA","2014"
"2890",276,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2891",277,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,0,"USA","2014"
"2892",278,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2893",279,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",0,0,"USA","2014"
"2894",280,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2895",281,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2896",282,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2897",283,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2898",284,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2899",285,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"USA","2014"
"2900",286,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2901",287,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",3,0,"USA","2014"
"2902",288,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2903",289,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",1,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2904",290,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",0,1,0,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2905",291,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"status story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",1,0,"USA","2014"
"2906",292,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",0,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,0,"USA","2014"
"2907",293,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"no story",1,1,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",3,0,"USA","2014"
"2908",294,19,"#14-4","English","USA",14,"Pacific Lutheran University","Lab",NA,"control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,0,"USA","2014"
"2909",400,23,"#16-18","English","USA",19,"University of Minnesota","Lab","616","no story",0,0,0,"Asian/Pacific Islander/Asian American","White",NA,"Male","Male","1992",NA,"Democrat","Liberal","Control",0,0,"USA","2016"
"2910",504,23,"#16-18","English","USA",19,"University of Minnesota","Lab","88","status story",0,0,0,"Asian/Pacific Islander/Asian American","Asian or Asian Indian",NA,"Male","Male","1992",NA,"Democrat","Liberal","Status",0,0,"USA","2016"
"2911",900,1,"#18-17","English","USA",1,"Adams State University","Lab","27","control story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,0,"USA","2018"
"2912",944,1,"#18-17","English","USA",1,"Adams State University","Lab","71","status story",0,0,0,"White","White",NA,NA,NA,NA,NA,NA,"Conservative","Status",0,0,"USA","2018"
"2913",947,1,"#18-17","English","USA",1,"Adams State University","Lab","74","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,0,"USA","2018"
"2914",980,1,"#18-17","English","USA",1,"Adams State University","Lab","107","no story",0,1,1,"White","White",NA,NA,NA,NA,NA,NA,"Conservative","Control",2,0,"USA","2018"
"2915",995,1,"#18-17","English","USA",1,"Adams State University","Lab","122","no story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,0,"USA","2018"
"2916",1032,11,"#18-20","English","USA",2,"Moravian","Online","R_3oO7Tita7TdtOZH","status story",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2917",1035,11,"#18-20","English","USA",2,"Moravian","Online","R_W8bM3xca9q0yyVr","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2918",1037,11,"#18-20","English","USA",2,"Moravian","Online","R_1mscz6WGcE9UOju","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2919",1039,11,"#18-20","English","USA",2,"Moravian","Online","R_2tb9inbF8hrOKgm","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2920",1044,11,"#18-20","English","USA",2,"Moravian","Online","R_21nv2cl7VoJLLdI","no story",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
