participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
2623,2,#19-33,English,USA,1,Adams State University,Online,,control story,Yes,No,No,White,White,,Female,Female,65,65,,
1390,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,Yes,Yes,Yes,white,White,,Female,Female,66,66,,Liberal
1431,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,No,No,No,white,White,,Male,Male,66,66,,Conservative
2028,14,#19-24,English,UK,9,University of Bristol,Online,,no story,Yes,Yes,Yes,British,,British,Male,Male,66,66,,
2057,14,#19-24,English,UK,9,University of Bristol,Online,,status story,Yes,Yes,No,British,,British,Male,Male,66,66,,
1120,11,#18-20,English,USA,2,Moravian,Online,R_vkJjFRKXtQd6T6N,control story,No,Yes,Yes,white,White,,Female,Female,67,67,,
2622,2,#19-33,English,USA,1,Adams State University,Online,,status story,No,Yes,No,White,White,,Male,Male,67,67,Republican,
2590,2,#19-33,English,USA,1,Adams State University,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,68,68,Republican,
2609,2,#19-33,English,USA,1,Adams State University,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,68,68,Democrat,
2567,2,#19-33,English,USA,1,Adams State University,Online,,status story,Yes,Yes,Yes,White,White,,Male,Male,69,69,Democrat,
2572,2,#19-33,English,USA,1,Adams State University,Online,,status story,No,No,No,White,White,,Female,Female,69,69,,
2108,14,#19-24,English,UK,9,University of Bristol,Online,,no story,Yes,Yes,Yes,British,,British,Male,Male,70,70,,
1119,11,#18-20,English,USA,2,Moravian,Online,R_saQNcrFjA126gAp,status story,No,Yes,No,decline to answer,,,Male,Male,71,71,,
1350,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,No,Yes,white,White,,Female,Female,72,72,,Liberal
1400,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,No,No,Yes,white,White,,Male,Male,73,73,,Liberal
1170,11,#18-20,English,USA,2,Moravian,Online,R_oZg8IqpOIjRK5Et,status story,Yes,Yes,Yes,white,White,,Female,Female,75,75,,
1389,17,#18-23,English,USA,12,Utah Valley University,Online,None given,no story,Yes,Yes,Yes,white,White,,Female,Female,75,75,,Liberal
2016,14,#19-24,English,UK,9,University of Bristol,Online,,no story,Yes,Yes,Yes,British,,British,Female,Female,75,75,,
2286,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,Yes,Yes,british,,British,Female,Female,75,75,,
1105,11,#18-20,English,USA,2,Moravian,Online,R_3qNYKCJeEK1X6nK,status story,No,No,No,white,White,,Male,Male,76,76,,
2080,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,No,Yes,British,,British,Female,Female,77,77,,
2233,14,#19-24,English,UK,9,University of Bristol,Online,,status story,Yes,Yes,No,British,,British,Male,Male,78,78,,
2112,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,Yes,Yes,British,,British,Male,Male,80,80,,
487,23,#16-18,English,USA,19,University of Minnesota,Lab,31,no story,No,No,No,Hispanic/Latino/Mexican,,,Female,Female,81,81,Democrat,
2195,14,#19-24,English,UK,9,University of Bristol,Online,,status story,No,Yes,Yes,British,,British,Female,Female,81,81,,
205,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,Yes,,,,Female,Female,,,,
206,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,No,No,,,,Female,Female,,,,
207,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,No,,,,Male,Male,,,,
208,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,Yes,,,,Female,Female,,,,
209,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,No,,,,Female,Female,,,,
210,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,Yes,,,,Male,Male,,,,
211,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,Yes,,,,Male,Male,,,,
212,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,No,,,,Male,Male,,,,
213,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,Yes,Yes,,,,Female,Female,,,,
214,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,Yes,Yes,,,,Female,Female,,,,
215,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Male,Male,,,,
216,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
217,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,Yes,,,,Male,Male,,,,
218,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,Yes,,,,Female,Female,,,,
219,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Male,Male,,,,
220,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Female,Female,,,,
221,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
222,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,No,Yes,,,,Female,Female,,,,
223,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,No,,,,Male,Male,,,,
224,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,Yes,,,,Female,Female,,,,
225,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Male,Male,,,,
226,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,No,,,,Female,Female,,,,
227,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,No,,,,Male,Male,,,,
228,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
229,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Female,Female,,,,
230,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,No,,,,Male,Male,,,,
231,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Male,Male,,,,
232,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
233,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,Yes,Yes,,,,Male,Male,,,,
234,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,Yes,,,,Female,Female,,,,
235,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,Yes,,,,Male,Male,,,,
236,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,Yes,,,,Male,Male,,,,
237,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Male,Male,,,,
238,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,No,No,,,,Female,Female,,,,
239,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,Yes,,,,Female,Female,,,,
240,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,Yes,Yes,,,,Female,Female,,,,
241,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,No,,,,Female,Female,,,,
242,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,No,,,,Male,Male,,,,
243,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,Yes,Yes,,,,Female,Female,,,,
244,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,No,,,,Male,Male,,,,
245,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,Yes,,,,Male,Male,,,,
246,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,No,,,,Male,Male,,,,
247,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,No,,,,Female,Female,,,,
248,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Male,Male,,,,
249,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Male,Male,,,,
250,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,No,Yes,,,,Female,Female,,,,
251,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
252,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,Yes,,,,Male,Male,,,,
253,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,No,,,,Female,Female,,,,
254,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,No,,,,Female,Female,,,,
255,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Female,Female,,,,
256,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,Yes,,,,Male,Male,,,,
257,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
258,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,Yes,,,,Female,Female,,,,
259,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Male,Male,,,,
260,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
261,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
262,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,Yes,,,,Female,Female,,,,
263,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
264,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Male,Male,,,,
265,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,Yes,,,,Female,Female,,,,
266,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,No,Yes,,,,Male,Male,,,,
267,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Female,Female,,,,
268,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,No,No,,,,Female,Female,,,,
269,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,No,,,,Male,Male,,,,
270,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,No,,,,Female,Female,,,,
271,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,No,No,,,,Female,Female,,,,
272,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,No,,,,Male,Male,,,,
273,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,Yes,,,,Male,Male,,,,
274,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,No,,,,Male,Male,,,,
275,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,No,,,,Female,Female,,,,
276,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,Yes,No,,,,Female,Female,,,,
277,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,No,Yes,,,,Female,Female,,,,
278,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
279,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,No,,,,Female,Female,,,,
280,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,Yes,No,,,,Female,Female,,,,
281,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,Yes,Yes,,,,Female,Female,,,,
282,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,No,,,,Female,Female,,,,
283,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,Yes,,,,Female,Female,,,,
284,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,No,Yes,,,,Female,Female,,,,
285,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,Yes,No,,,,Female,Female,,,,
286,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
287,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,Yes,Yes,,,,Female,Female,,,,
288,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,No,,,,Female,Female,,,,
289,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,Yes,No,Yes,,,,Female,Female,,,,
290,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,No,Yes,No,,,,Male,Male,,,,
291,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,status story,Yes,No,No,,,,Female,Female,,,,
292,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,No,Yes,Yes,,,,Female,Female,,,,
293,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,no story,Yes,Yes,Yes,,,,Male,Male,,,,
294,19,#14-4,English,USA,14,Pasific Lutheran University,Lab,,control story,No,No,No,,,,Female,Female,,,,
400,23,#16-18,English,USA,19,University of Minnesota,Lab,616,no story,No,No,No,Asian/Pacific Islander/Asian American,White,,Male,Male,1992,,Democrat,Liberal
504,23,#16-18,English,USA,19,University of Minnesota,Lab,88,status story,No,No,No,Asian/Pacific Islander/Asian American,Asian or Asian Indian,,Male,Male,1992,,Democrat,Liberal
900,1,#18-17,English,USA,1,Adams State University,Lab,27,control story,No,Yes,Yes,,,,,,,,,
944,1,#18-17,English,USA,1,Adams State University,Lab,71,status story,No,No,No,White,White,,,,,,,Conservative
947,1,#18-17,English,USA,1,Adams State University,Lab,74,control story,,,,,,,,,,,,
980,1,#18-17,English,USA,1,Adams State University,Lab,107,no story,No,Yes,Yes,White,White,,,,,,,Conservative
995,1,#18-17,English,USA,1,Adams State University,Lab,122,no story,,,,,,,,,,,,
1032,11,#18-20,English,USA,2,Moravian,Online,R_3oO7Tita7TdtOZH,status story,Yes,Yes,No,,,,,,,,,
1035,11,#18-20,English,USA,2,Moravian,Online,R_W8bM3xca9q0yyVr,control story,,,,,,,,,,,,
1037,11,#18-20,English,USA,2,Moravian,Online,R_1mscz6WGcE9UOju,control story,,,,,,,,,,,,
1039,11,#18-20,English,USA,2,Moravian,Online,R_2tb9inbF8hrOKgm,status story,,,,,,,,,,,,
1044,11,#18-20,English,USA,2,Moravian,Online,R_21nv2cl7VoJLLdI,no story,No,No,Yes,,,,,,,,,
1048,11,#18-20,English,USA,2,Moravian,Online,R_2AL6tNncrlq4QmV,status story,,,,,,,,,,,,
1049,11,#18-20,English,USA,2,Moravian,Online,R_2EFedaujejfLFFW,no story,Yes,No,No,,,,,,,,,
1050,11,#18-20,English,USA,2,Moravian,Online,R_pus9tvepYN089Wh,status story,,,,,,,,,,,,
1052,11,#18-20,English,USA,2,Moravian,Online,R_2e5xzPE4j4c4Wqz,no story,No,Yes,No,,,,,,,,,
1054,11,#18-20,English,USA,2,Moravian,Online,R_s6GN6fuSt8oB7nr,status story,,,,,,,,,,,,
1055,11,#18-20,English,USA,2,Moravian,Online,R_YbKhlHF8S2WFFh7,no story,Yes,No,Yes,,,,,,,,,
1057,11,#18-20,English,USA,2,Moravian,Online,R_sbtyTMZuUYbXibn,control story,Yes,No,No,,,,,,,,,
1059,11,#18-20,English,USA,2,Moravian,Online,R_AnyD3Dv1kcx8mlz,control story,,,,,,,,,,,,
1061,11,#18-20,English,USA,2,Moravian,Online,R_VJf7MlFjWLTNKvv,no story,No,Yes,Yes,,,,,,,,,
1063,11,#18-20,English,USA,2,Moravian,Online,R_3NDLNA6RZBzHmzP,status story,No,Yes,Yes,,,,,,,,,
1064,11,#18-20,English,USA,2,Moravian,Online,R_bQM5TRSgjjTSRLb,control story,,,,,,,,,,,,
1084,11,#18-20,English,USA,2,Moravian,Online,R_1LOpuF1WmVJzIvT,no story,Yes,No,No,,,,,,,,,
1088,11,#18-20,English,USA,2,Moravian,Online,R_2WSegZC9YjiLZ67,control story,No,Yes,Yes,,,,,,,,,
1089,11,#18-20,English,USA,2,Moravian,Online,R_10YSnaLVBkTd8TO,no story,No,Yes,No,,,,,,,,,
1091,11,#18-20,English,USA,2,Moravian,Online,R_1qanlM0ywJI1a5A,control story,No,Yes,Yes,,,,,,,,,
1094,11,#18-20,English,USA,2,Moravian,Online,R_1g7lIzff1gNDT30,no story,Yes,Yes,Yes,,,,,,,,,
1096,11,#18-20,English,USA,2,Moravian,Online,R_W9hKdjQ1SrFy3lv,no story,No,Yes,Yes,,,,,,,,,
1097,11,#18-20,English,USA,2,Moravian,Online,R_2PvDYSAed0Jghh3,no story,No,No,Yes,,,,,,,,,
1100,11,#18-20,English,USA,2,Moravian,Online,R_1lAbsGG1QBzt7j6,control story,,,,,,,,,,,,
1101,11,#18-20,English,USA,2,Moravian,Online,R_R45atyatiKo6RwZ,status story,,,,,,,,,,,,
1107,11,#18-20,English,USA,2,Moravian,Online,R_BRfRuwznBbuuBuV,status story,No,Yes,No,,,,,,,,,
1112,11,#18-20,English,USA,2,Moravian,Online,R_1gpRIVUqBuOLHwD,status story,,,,,,,,,,,,
1130,11,#18-20,English,USA,2,Moravian,Online,R_2s4FicmOErI8XCN,no story,,,,,,,,,,,,
1131,11,#18-20,English,USA,2,Moravian,Online,R_2qwnHn0n0vPwZqe,control story,,,,,,,,,,,,
1148,11,#18-20,English,USA,2,Moravian,Online,R_1ePh1y4HpPSHSU4,status story,Yes,Yes,Yes,,,,,,,,,
1153,11,#18-20,English,USA,2,Moravian,Online,R_78v3RgH3nh8bjUZ,control story,Yes,Yes,Yes,,,,,,,,,
1155,11,#18-20,English,USA,2,Moravian,Online,R_1eEMRFPS6S049yC,status story,,,,,,,,,,,,
1158,11,#18-20,English,USA,2,Moravian,Online,R_3Ph3f59fobdqtGA,status story,,,,,,,,,,,,
1162,11,#18-20,English,USA,2,Moravian,Online,R_2rxDfVyt5lfkErF,control story,,,,,,,,,,,,
1163,11,#18-20,English,USA,2,Moravian,Online,R_29cva1VB3qrRPpH,status story,No,Yes,Yes,,,,,,,,,
1174,11,#18-20,English,USA,2,Moravian,Online,R_3fxuOUR0jeCoyi5,control story,No,Yes,No,,,,,,,,,
1179,11,#18-20,English,USA,2,Moravian,Online,R_2fs2s7fCQQWlThn,no story,No,No,No,,,,,,,,,
1180,11,#18-20,English,USA,2,Moravian,Online,R_6yzz0U9rvYJZkCR,status story,No,No,No,,,,,,,,,
1190,11,#18-20,English,USA,2,Moravian,Online,R_1DvVJUwzCEpeZPb,status story,Yes,Yes,Yes,,,,,,,,,
1194,11,#18-20,English,USA,2,Moravian,Online,R_28NZITkgSXYMD2h,status story,No,No,No,,,,,,,,,
1199,11,#18-20,English,USA,2,Moravian,Online,R_7VuhOqYhJrOQuoV,no story,,,,,,,,,,,,
1200,11,#18-20,English,USA,2,Moravian,Online,R_1GP8r0Vto4zWvjQ,status story,Yes,Yes,Yes,,,,,,,,,
1205,11,#18-20,English,USA,2,Moravian,Online,R_UN1pEgkWmgEjtzb,control story,,,,,,,,,,,,
1211,11,#18-20,English,USA,2,Moravian,Online,R_wMjVCqcUa19tiFz,control story,Yes,No,No,,,,,,,,,
1212,11,#18-20,English,USA,2,Moravian,Online,R_3IZiP2Jrfomxug5,control story,,,,,,,,,,,,
1222,11,#18-20,English,USA,2,Moravian,Online,R_3k4A0AONa3sDUK2,status story,Yes,No,Yes,,,,,,,,,
1232,11,#18-20,English,USA,2,Moravian,Online,R_2OMVUvHEgrjWv2l,status story,No,Yes,Yes,,,,,,,,,
1239,11,#18-20,English,USA,2,Moravian,Online,R_1IK0sHSTkY813po,control story,Yes,No,No,,,,,,,,,
1249,11,#18-20,English,USA,2,Moravian,Online,R_31AAH5sT1mHCHuW,control story,No,Yes,Yes,,,,,,,,,
1254,11,#18-20,English,USA,2,Moravian,Online,R_33xRY5iRJsnEmLl,status story,,,,,,,,,,,,
1255,11,#18-20,English,USA,2,Moravian,Online,R_30ki045zpn5OPGa,status story,Yes,No,Yes,,,,,,,,,
1256,11,#18-20,English,USA,2,Moravian,Online,R_TvgMQWE0qb2KD85,control story,,,,,,,,,,,,
1269,11,#18-20,English,USA,2,Moravian,Online,R_2QZ3PXugcJgZSZW,control story,Yes,Yes,Yes,,,,,,,,,
1273,11,#18-20,English,USA,2,Moravian,Online,R_2PtWbYD5BWjmHrX,control story,Yes,No,No,,,,,,,,,
1280,11,#18-20,English,USA,2,Moravian,Online,R_elIKUhWTkQ8Eyzv,no story,,,,,,,,,,,,
1294,11,#18-20,English,USA,2,Moravian,Online,R_1NzhDa85xAGLtU0,control story,,,,,,,,,,,,
1300,11,#18-20,English,USA,2,Moravian,Online,R_3nepBxtUOMEUyHh,status story,,,,,,,,,,,,
1306,11,#18-20,English,USA,2,Moravian,Online,R_1P0MUDCucZjTEhx,status story,No,No,No,,,,,,,,,
1308,11,#18-20,English,USA,2,Moravian,Online,R_1lAJ8QpcyHWNThy,status story,,,,,,,,,,,,
1310,11,#18-20,English,USA,2,Moravian,Online,R_2waTGHCG5j62gNu,control story,No,No,Yes,,,,,,,,,
1311,11,#18-20,English,USA,2,Moravian,Online,R_3oyHTBSwtXN7TDs,status story,Yes,Yes,Yes,,,,,,,,,
1312,11,#18-20,English,USA,2,Moravian,Online,R_1ePFRks54G8WmJl,no story,No,Yes,Yes,other,Other,,Female,Female,1996,,,
1315,11,#18-20,English,USA,2,Moravian,Online,R_1psAAKCjkUsigIm,control story,,,,,,,,,,,,
1316,11,#18-20,English,USA,2,Moravian,Online,R_9yqQh4hpRX9ePxn,control story,No,No,No,,,,,,,,,
1360,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,No,Yes,,,,Male,Male,,,,
1361,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,No,No,,,,Female,Female,,,,
1362,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,No,Yes,,,,Female,Female,,,,
1363,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,No,No,,,,Female,Female,,,,
1364,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,No,No,No,,,,Female,Female,,,,
1365,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,Yes,Yes,,,,Female,Female,,,,
1366,17,#18-23,English,USA,12,Utah Valley University,Online,None given,control story,Yes,No,Yes,,,,Female,Female,,,,
1439,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,Yes,No,No,decline to answer,,,Female,Female,,,,Conservative
1444,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,Yes,Yes,No,,,,Female,Female,,,,
1445,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,No,No,No,,,,Female,Female,,,,
1446,17,#18-23,English,USA,12,Utah Valley University,Online,None given,status story,Yes,Yes,No,,,,Female,Female,,,,
1471,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,198,control story,No,,,,,,,,,,,
1559,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,300,control story,Yes,,Yes,,,,,,,,,
1562,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,304,status story,No,Yes,Yes,,,,,,,,,
1563,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,305,status story,No,Yes,Yes,,,,,,,,,
1572,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,315,status story,No,,No,,,,,,,,,
1872,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1965,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1967,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1968,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1973,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1990,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,,,,,,,,,
1991,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
1993,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
2007,3,#19-04,English,USA,5,Concordia College,Online,,status story,,,,,,,,,,,,
2402,13,#19-25,English,Canada,8,Ryerson University,lab - groups,107,status story,No,Yes,Yes,None given ,,,Female,Female,,,,
2630,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Male,Male,18-22,,,
2631,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Male,Male,18-22,,,
2632,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2633,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2634,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2635,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2636,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Other,Other,22-26,,,
2637,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2638,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2639,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2640,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2641,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2642,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2643,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2644,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Female,Female,18-22,,,
2645,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2646,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2647,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2648,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,22-26,,,
2649,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2650,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Male,Male,18-22,,,
2651,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Male,Male,18-22,,,
2652,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,18-22,,,
