input_by,input_date,participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon,,2059_Q14_1,2059_Q14_2,2059_Q14_3,2059_Q14_4,2059_Q14_5,2059_Q14_6,2059_Q14_7,2059_Q14_8,2059_Q14_9,2059_Q14_10,2059_Q14_11,2059_Q14_12,2059_Q14_13,2059_Q14_14,2059_Q14_15,2059_Q14_16,2059_Q14_17,2059_Q14_18,2059_Q14_19,2059_Q14_20,2059_ELSA.2...22,2013_Which side of the political spectrum do you most closely align with?,"2013_If you know, what is the socio-economic status of your home?",1830_conservative,1830_conservative_x_status,1830_politicalparty,1832_political_views,liberal8liberal7_political_identity,democrat8democrat7_party_affiliation,military8military7_military,1820_Altruism_1,1820_Altruism_2,1820_Altruism_3,1820_Altruism_4,1820_Altruism_5,1820_Altruism_6,1820_Altruism_7,1820_Altruism_8,1820_Altruism_9,1820_Altruism_10,1820_Altruism_11,1820_Altruism_12,1820_Altruism_13,1820_Altruism_14,1820_Altruism_15,1820_Altruism_16,1820_Altruism_17,1820_Altruism_18,1820_Altruism_19,1820_Altruism_20,1820_Perceived_SES,1820_Env_1,1820_Env_2,1820_Env_3,1820_Env_4,1820_Env_5,1820_Env_6,1820_Env_7,1820_Env_8,1820_Env_9,1820_Env_10,1820_Env_11,1820_Env_12,1820_Env_13,1820_Env_14,1820_Env_15,1820_Env_16,1820_Env_17,1820_Env_18,1820_Env_19,1820_Env_20,1820_Env_21,1820_Env_22,1820_Env_23,1820_Env_24,1820_Nature_Connect,1820_Backpack,1956_HaveJob,1935_AltruismScale,1925_NiceGreenCar,1925_CaringGreenCar,1925_AltruismGreenCar,1925_NiceGreenCleaner,1925_CaringGreenCleaner,1925_AltruismGreenCleaner,1925_NiceGreenDishwasher,1925_CaringGreenDishwasher,1925_AltruismGreenDishwasher,1925_NiceNonGreenCar,1925_CaringNonGreenCar,1925_AltruismNonGreenCar,1925_NiceNonGreenCleaner,1925_CaringNonGreenCleaner,1925_AltruismNonGreenCleaner,1925_NiceNonGreenDishwasher,1925_CaringNonGreenDishwasher,1925_AltruismNonGreenDishwasher,1925_LibCon,1925_Party,1925_Abortion,1925_LimitedGovernment,1925_MilitaryNationalSecurity,1925_Religion,1925_WelfareBenefits,1925_GunOwnership,1925_TraditionalMarriage,1925_TraditionalValues,1925_FiscalResponsibility,1925_Business,1925_FamilyUnit,1925_Patriotism,1925_StoryTest1,1925_StoryTest2,1925_StoryTest3,1925_StoryTest4,1925_HypothesisGuess,1925_FrivolousResponding,1925_ParticipatedBefore,1925_Competitive,1925_MotivatedToCompete,1925_DesireHigherStatus,1925_MotivatedHigherPrestige,1925_Enthusiastic,1925_Excited,1925_Frustrated,1925_Angry,1933_Political,19_24_Politics_1,19_24_Politics_2,19_24_Politics_3,19_24_Politics_4,19_24_Politics_5,19_24_Politics_1Rev,19_24_Politics_4Rev,19_24_Politics1,19_24_Politics2,"18_37_altruism_AL03_01_getmoney ""… that you have won 300€ in total!""",18_37_altruism_share,18_37_share_amount,"18_37_AQ02_01_kauf_allg_Please indicate on a scale from 1 (disagree completely) to 9 (agree completely) how much you agree with the following statements. ""Choosing to buy pro-environmental products is a behavior that is beneficial for the general public.""","18_37_AQ02_02_kauf_nett_""Consumers of pro-environmental products are kinder than consumers of conventional products.""","18_37_AQ02_03_kauf_mitfue_""Consumers of pro-environmental products are more empathetic than consumers of conventional products.""","18_37_AQ02_04_kauf_altru_""Consumers of pro-environmental products are more altruistic than consumers of conventional products.""",18_37_pol.ori_political orientation,2058_Extra.Only,Label: 0 means the participant chose 2 or more nongreen products and were labeled as nongreen. 1 means the participant chose 2 or more green products and were labeled as green.,"Match: Based on the original hypothesis by Griskevicius et al. (2010), it was expected that participants in the control condition would choose more nongreen products and participants in the status condition would choose more green products. Following that, the researchers determined if the condition the participant was in matched with the hypothesized label. In that, 0 means the participants label did not match the condition, and 1 means the participants label did match the condition.",NGN: the rating of the nongreen consumer on how nice they are on a 1 to 9 scale.,NGC: the rating of the nongreen consumer on how caring they are on a 1 to 9 scale.,NGA: the rating of the nongreen consumer on how altruistic they are on a 1 to 9 scale.,XNG: The average of the three trait scores for the nongreen consumer.,GN: the rating of the green consumer on how nice they are on a 1 to 9 scale.,GC: the rating of the green consumer on how caring they are on a 1 to 9 scale.,GA: the rating of the green consumer on how altruistic they are on a 1 to 9 scale.,XG: The average of the three trait scores for the green consumer.
JRW,January 9 2023,48,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,49,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,50,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,51,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,No,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,52,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,No,No,,,,Male,Male,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,53,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,Yes,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,55,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,No,,,,Female,Female,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,56,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,Yes,,,,Male,Male,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,57,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,Yes,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,58,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,Yes,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,59,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,60,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,61,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,Yes,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,62,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,63,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,Yes,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,64,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,No,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,65,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,Yes,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,66,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,67,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,68,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,69,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,No,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,70,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,No,No,,,,Female,Female,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,71,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,72,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,Yes,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,73,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,No,,,,Female,Female,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,74,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,Yes,No,,,,Female,Female,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,75,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,76,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,No,,,,Female,Female,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,77,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,78,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,Yes,,,,Male,Male,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,79,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,Yes,,,,Male,Male,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,80,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,No,Yes,,,,Male,Male,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,81,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,Yes,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,82,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,No,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,83,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,Yes,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,84,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,85,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,Yes,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,86,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,Yes,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,87,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,No,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,88,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,No,,,,Female,Female,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,89,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,No,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,90,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,Yes,,,,Male,Male,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,91,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,Yes,No,,,,Female,Female,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,92,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,No,Yes,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,93,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,94,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,No,,,,Male,Male,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,95,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,Yes,,,,Female,Female,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,96,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,97,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,No,,,,Female,Female,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,98,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,No,No,,,,Female,Female,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,January 9 2023,99,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,No,,,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
